location;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;new_deaths_per_million;reproduction_rate;new_tests_per_thousand;positive_rate
Argentina;;;;;;0.0;
Argentina;;;;;;0.001;
Argentina;;;;;;0.0;
Argentina;;;;;;0.0;
Argentina;;;;;;0.0;
Argentina;;;;;;0.001;
Argentina;;;;;;0.001;
Argentina;;;;;;0.0;
Argentina;;;;;;0.0;
Argentina;;;;;;0.002;
Argentina;;;;;;;
Argentina;;;;;;0.001;
Argentina;;;;;;;
Argentina;;;;;;;
Argentina;;;;;;;
Argentina;;;;;;0.0;
Argentina;;;;;;0.0;
Argentina;;;;;;;
Argentina;;;;;;0.001;
Argentina;;;;;;0.0;
Argentina;;;;;;0.0;
Argentina;;;;;;0.0;
Argentina;;;;;;;
Argentina;;;;;;;
Argentina;;;;;;;
Argentina;;;;;;;
Argentina;;;;;;;
Argentina;;;;;;0.0;
Argentina;;;;;;0.0;
Argentina;;;;;;0.0;
Argentina;;;;;;0.0;
Argentina;;;;;;;
Argentina;;;;;;0.0;
Argentina;;;;;;0.0;
Argentina;;;;;;0.0;
Argentina;;;;;;;
Argentina;;;;;;;
Argentina;;;;;;0.0;
Argentina;;;;;;;
Argentina;;;;;;;
Argentina;;;;;;0.0;
Argentina;;;;;;0.0;
Argentina;;;;;;0.0;
Argentina;;;;;;;
Argentina;;;;;;;
Argentina;;;;;;;
Argentina;;;;;;;
Argentina;;;;;;;
Argentina;;;;;;;
Argentina;;;;;;;
Argentina;;;;;;0.0;
Argentina;;;;;;;
Argentina;;;;;;;
Argentina;;;;;;;
Argentina;;;;;;;
Argentina;;;;;;0.0;
Argentina;;;;;;;
Argentina;;;;;;0.0;
Argentina;;;;;;0.0;
Argentina;;;;;;;
Argentina;;;;;;;
Argentina;;;;;;0.0;
Argentina;0.022;0.022;;;;0.0;
Argentina;0.022;0.0;;;;0.0;
Argentina;0.022;0.0;;;;0.0;
Argentina;0.044;0.022;;;;0.0;
Argentina;0.177;0.133;;;;0.0;
Argentina;0.266;0.089;0.038;0.022;;0.001;0.19
Argentina;0.266;0.0;0.038;0.0;;0.0;0.156
Argentina;0.376;0.111;0.051;0.0;;0.001;0.152
Argentina;0.42;0.044;0.057;0.0;;0.001;0.135
Argentina;0.42;0.0;0.057;0.0;;0.001;0.107
Argentina;0.686;0.266;0.092;0.022;;0.002;0.122
Argentina;0.752;0.066;0.082;0.0;;0.001;0.091
Argentina;0.996;0.243;0.104;0.0;;0.002;0.098
Argentina;1,239;0.243;0.139;0.0;;0.002;0.103
Argentina;1,505;0.266;0.161;0.0;;0.003;0.1
Argentina;1,748;0.243;0.19;0.0;;0.004;0.089
Argentina;2,146;0.398;0.247;0.022;;0.003;0.101
Argentina;2,832;0.686;0.307;0.0;;0.005;0.108
Argentina;3,496;0.664;0.392;0.022;1.84;0.007;0.109
Argentina;5,886;2.39;0.699;0.0;1.84;0.005;0.173
Argentina;6.66;0.774;0.774;0.0;1.81;0.006;0.169
Argentina;8,563;1,903;1,008;0.044;1.78;0.009;0.187
Argentina;8,563;0.0;0.974;0.044;1.75;0.01;0.157
Argentina;11,107;2,544;1.28;0.022;1.73;0.011;0.176
Argentina;13,032;1,925;1,457;0.089;1.7;0.008;0.188
Argentina;15,267;2,235;1,682;0.111;1.67;0.009;0.208
Argentina;16,484;1,217;1,514;0.022;1.63;0.014;0.162
Argentina;18,143;1,659;1.64;0.089;1.61;0.012;0.161
Argentina;23,321;5,177;2,108;0.089;1.58;0.013;0.194
Argentina;23,321;0.0;2,108;0.022;1.53;0.021;0.17
Argentina;25,069;1,748;1,994;0.177;1.5;0.029;0.134
Argentina;27,989;2,921;2,137;0.066;1.48;0.028;0.121
Argentina;32,105;4,115;2,405;0.089;1.45;0.024;0.121
Argentina;32,105;0.0;2,232;0.022;1.41;0.018;0.109
Argentina;34,384;2,279;2.32;0.089;1.38;0.024;0.104
Argentina;36,021;1,637;1,814;0.177;1.36;0.03;0.073
Argentina;37,946;1,925;2,089;0.155;1.34;0.034;0.078
Argentina;39,716;1.77;2,092;0.199;1.33;0.032;0.077
Argentina;43,699;3,983;2,244;0.221;1.32;0.027;0.083
Argentina;43,699;0.0;1,656;0.022;1.3;0.03;0.059
Argentina;47,394;3,695;2,184;0.155;1.3;0.024;0.076
Argentina;48,854;1.46;2,067;0.155;1.28;0.031;0.07
Argentina;50,381;1,527;2,051;0.111;1.28;0.037;0.067
Argentina;54,054;3,673;2,301;0.199;1.27;0.037;0.074
Argentina;56,886;2,832;2,453;0.089;1.26;0.038;0.077
Argentina;59,054;2,168;2,194;0.177;1.25;0.038;0.065
Argentina;61,023;1,969;2,475;0.133;1.25;0.036;0.072
Argentina;62,816;1,792;2,203;0.066;1.25;0.026;0.063
Argentina;65,072;2,257;2,317;0.089;1.25;0.04;0.064
Argentina;67,064;1,991;2,383;0.243;1.25;0.05;0.063
Argentina;69,564;2.5;2,216;0.111;1.26;0.044;0.057
Argentina;76,003;6,439;2,731;0.288;1.27;0.048;0.068
Argentina;79,808;3,806;2,965;0.243;1.26;0.054;0.069
Argentina;83,636;3,828;3.23;0.199;1.25;0.045;0.073
Argentina;86,114;2,478;3,328;0.155;1.23;0.031;0.074
Argentina;88.57;2,456;3,357;0.111;1.23;0.039;0.075
Argentina;91,314;2,744;3,464;0.221;1.22;0.047;0.078
Argentina;94.81;3,496;3,607;0.155;1.22;0.052;0.08
Argentina;97,974;3,164;3,139;0.089;1.22;0.048;0.069
Argentina;100,275;2,301;2,924;0.155;1.22;0.054;0.064
Argentina;103,572;3,297;2,848;0.266;1.23;0.042;0.064
Argentina;105,828;2,257;2,816;0.199;1.23;0.041;0.061
Argentina;108.13;2,301;2,794;0.31;1.24;0.053;0.058
Argentina;111,072;2,943;2,823;0.089;1.26;0.073;0.054
Argentina;115,232;4.16;2,917;0.199;1.28;0.069;0.054
Argentina;118,839;3,607;2,981;0.199;1.29;0.071;0.052
Argentina;124,149;5.31;3,411;0.243;1.31;0.067;0.058
Argentina;127.8;3,651;3,461;0.155;1.32;0.067;0.055
Argentina;133,508;5,708;3,954;0.111;1.33;0.042;0.063
Argentina;138,907;5,399;4,397;0.199;1.34;0.064;0.068
Argentina;145,213;6,306;4,877;0.111;1.35;0.068;0.076
Argentina;152,204;6,992;5,282;0.221;1.36;0.082;0.08
Argentina;157,847;5,642;5,573;0.531;1.36;0.078;0.084
Argentina;165.48;7,633;5,904;0.066;1.37;0.082;0.086
Argentina;172,693;7,213;6,413;0.155;1.38;0.072;0.092
Argentina;178,512;5,819;6,429;0.221;1.38;0.052;0.091
Argentina;185,216;6,704;6,616;0.199;1.39;0.077;0.091
Argentina;194,908;9,691;7,099;0.243;1.4;0.106;0.091
Argentina;205,395;10,488;7,599;0.221;1.41;0.109;0.092
Argentina;219,733;14,338;8,841;0.288;1.41;0.112;0.102
Argentina;235,619;15,886;10.02;0.376;1.41;0.107;0.11
Argentina;251,196;15,577;11,215;0.266;1.4;0.088;0.12
Argentina;267,193;15,997;12,669;0.155;1.39;0.073;0.132
Argentina;279,407;12,214;13,456;0.332;1.38;0.081;0.139
Argentina;292,682;13,276;13,968;0.376;1.37;0.091;0.148
Argentina;308,281;15,599;14,698;0.354;1.36;0.106;0.156
Argentina;325,296;17,015;15.08;0.177;1.35;0.109;0.161
Argentina;341.16;15,864;15,077;0.266;1.34;0.123;0.157
Argentina;358.75;17.59;15,365;0.177;1.33;0.101;0.157
Argentina;372,845;14,094;15,093;0.243;1.33;0.069;0.155
Argentina;385,324;12,479;15,131;0.376;1.32;0.094;0.153
Argentina;405,325;20,002;16,092;0.288;1.32;0.103;0.16
Argentina;426,323;20,998;16,863;0.31;1.32;0.119;0.165
Argentina;446,878;20,555;17,369;0.553;1.31;0.112;0.169
Argentina;465,464;18,586;17,758;0.531;1.31;0.119;0.173
Argentina;487,214;21.75;18,352;0.354;1.31;0.114;0.176
Argentina;504,339;17,125;18,785;0.354;1.31;0.059;0.183
Argentina;522,615;18,276;19,613;0.642;1.31;0.107;0.187
Argentina;547,861;25,246;20,362;0.531;1.31;0.128;0.188
Argentina;574,987;27,126;21,238;0.398;1.32;0.141;0.191
Argentina;605,654;30,667;22,682;0.664;1.32;0.147;0.195
Argentina;636,431;30,777;24,424;0.443;1.32;0.164;0.199
Argentina;670,306;33,875;26,156;0.664;1.31;0.144;0.206
Argentina;698,671;28,365;27,762;0.398;1.31;0.098;0.209
Argentina;725.4;26,728;28,969;0.465;1.3;0.105;0.219
Argentina;755,801;30,401;29,706;0.531;1.3;0.142;0.221
Argentina;786,622;30,821;30,234;0.774;1.3;0.17;0.218
Argentina;829,945;43,323;32,042;0.774;1.31;0.184;0.223
Argentina;875,524;45,579;34,156;0.686;1.3;0.185;0.232
Argentina;911,678;36,154;34,482;0.288;1.3;0.182;0.226
Argentina;946,659;34,981;35,427;0.42;1.3;0.124;0.227
Argentina;994,142;47,482;38,392;0.708;1.3;0.168;0.233
Argentina;1,044,412;50.27;41.23;0.774;1.29;0.204;0.237
Argentina;1,103,001;58.59;45,197;0.841;1.29;0.199;0.254
Argentina;1,160,662;57.66;47,245;0.752;1.28;0.213;0.26
Argentina;1,224,517;63,856;49,856;0.752;1.27;0.223;0.266
Argentina;1,277,641;53,124;52.28;0.509;1.26;0.183;0.279
Argentina;1,326,075;48,434;54,202;0.553;1.25;0.119;0.29
Argentina;1,377,739;51,664;54.8;1,062;1.24;0.172;0.292
Argentina;1,427,788;50,049;54,768;0.597;1.24;0.196;0.294
Argentina;1,486,798;59.01;54,828;0.974;1.23;0.199;0.294
Argentina;1,547,512;60,714;55,264;0.752;1.23;0.206;0.298
Argentina;1610.46;62,948;55,135;1,151;1.22;0.224;0.297
Argentina;1,667,766;57,306;55,732;0.974;1.22;0.219;0.292
Argentina;1,721,732;53,965;56,522;0.575;1.22;0.131;0.294
Argentina;1,779,967;58,236;57,461;1,659;1.22;0.188;0.295
Argentina;1845.88;65,913;59,727;1,372;1.22;0.229;0.3
Argentina;1,925,622;79,742;62,689;1,106;1.22;0.265;0.3
Argentina;2006.67;81,047;65,594;0.575;1.21;0.243;0.306
Argentina;2,081,168;74,498;67,244;1,195;1.21;0.226;0.313
Argentina;2157.48;76,312;69,959;0.797;1.21;0.212;0.328
Argentina;2,216,269;58,789;70,648;0.774;1.2;0.149;0.327
Argentina;2,284,837;68,568;72,124;1,283;1.2;0.224;0.326
Argentina;2,365,486;80,649;74,229;1,438;1.21;0.271;0.327
Argentina;2,459,212;93,726;76,227;1,814;1.21;0.278;0.333
Argentina;2,539,684;80,472;76,145;1,372;1.21;0.275;0.326
Argentina;2,639,649;99,965;79,783;1.46;1.21;0.302;0.327
Argentina;2,710,961;71,312;79,069;0.929;1.2;0.274;0.312
Argentina;2,804,576;93,615;84,044;0.885;1.21;0.187;0.325
Argentina;2893.5;88,924;86,952;2.5;1.21;0.273;0.327
Argentina;3,011,742;118,241;92,322;2,589;1.21;0.313;0.34
Argentina;3,139,674;127,932;97,209;2,168;1.21;0.336;0.347
Argentina;3275.24;135,566;105,079;2,522;1.2;0.329;0.365
Argentina;3,396,778;121,538;108,161;2,323;1.2;0.343;0.368
Argentina;3,503,292;106,514;113.19;1,903;1.19;0.289;0.383
Argentina;3,596,044;92,752;113,067;1,018;1.18;0.212;0.378
Argentina;3704.24;108,196;115.82;2,655;1.18;0.297;0.383
Argentina;3,835,646;131,406;117,701;2,655;1.17;0.352;0.382
Argentina;3,960,459;124,813;117,255;2,412;1.17;0.373;0.374
Argentina;4,101,556;141,097;118,045;3,385;1.17;0.365;0.37
Argentina;4,232,741;131,185;119,423;2,257;1.16;0.396;0.366
Argentina;4,348,703;115,962;120,773;1,173;1.16;0.297;0.369
Argentina;4,467,652;118,949;124,515;1,151;1.15;0.257;0.373
Argentina;4,574,388;106,736;124,307;3,651;1.15;0.341;0.366
Argentina;4,724,667;150.28;127,003;3,673;1.15;0.408;0.365
Argentina;4,882,801;158,134;131,763;2.81;1.15;0.432;0.37
Argentina;5,049,034;166,232;135,354;3,208;1.15;0.436;0.369
Argentina;5214.58;165,546;140,263;3.54;1.14;0.446;0.375
Argentina;5,350,301;135,721;143,085;2,478;1.13;0.386;0.37
Argentina;5,454,027;103,727;140,911;1,836;1.13;0.255;0.365
Argentina;5,617,073;163,046;148,955;3,496;1.13;0.393;0.378
Argentina;5,772,907;155,833;149,749;5.31;1.12;0.47;0.372
Argentina;5,942,458;169,551;151.38;4,624;1.12;0.467;0.371
Argentina;6,108,358;165.9;151,332;3,297;1.12;0.456;0.369
Argentina;6249.19;140,832;147,801;3,651;1.11;0.469;0.357
Argentina;6,396,615;147,425;149,474;2,434;1.11;0.404;0.359
Argentina;6,517,622;121,007;151,942;1.46;1.11;0.256;0.365
Argentina;6618.45;100,828;143,054;2,456;1.11;0.318;0.353
Argentina;6,769,792;151,342;142,412;5,177;1.11;0.383;0.362
Argentina;6,917,881;148,089;139,346;6.24;1.11;0.436;0.358
Argentina;7,099,867;181,986;141,644;4,138;1.12;0.46;0.364
Argentina;7,280,393;180,526;147,315;4,713;1.12;0.462;0.379
Argentina;7,452,068;171,675;150,779;2,611;1.12;0.395;0.389
Argentina;7,570,486;118,418;150,409;3,031;1.13;0.265;0.387
Argentina;7763.27;192,783;163,546;8.43;1.13;0.432;0.404
Argentina;7,957,336;194,067;169,649;4,359;1.14;0.481;0.405
Argentina;8,190,765;233,429;181,841;6,107;1.14;0.515;0.423
Argentina;8,414,326;223,561;187.78;4,669;1.14;0.542;0.425
Argentina;8,673,576;259.25;199,026;4.89;1.14;0.54;0.44
Argentina;8,877,798;204,223;203,676;1,814;1.13;0.437;0.444
Argentina;9,036,818;159,019;209,476;2,301;1.12;0.346;0.445
Argentina;9,242,788;205,971;211.36;4,492;1.12;0.45;0.447
Argentina;9,475,199;232,411;216,838;5,731;1.12;0.525;0.452
Argentina;9,717,103;241,903;218,048;4,403;1.12;0.52;0.454
Argentina;9,983,189;266,087;224,123;5,377;1.11;0.522;0.47
Argentina;10,219,583;236,394;220,858;5,797;1.11;0.521;0.465
Argentina;10,439,161;219,578;223,052;2,567;1.1;0.473;0.465
Argentina;10,593,733;154,572;222,416;2,655;1.1;0.296;0.471
Argentina;10,797,624;203,891;222,119;5,974;1.09;0.468;0.468
Argentina;11,063,733;266,109;226,933;6,107;1.1;0.541;0.475
Argentina;11,334,975;271,242;231,125;5,598;1.09;0.59;0.474
Argentina;11,598,385;263.41;230,742;5,509;1.09;0.569;0.467
Argentina;11,852,988;254,603;233,344;5,332;1.09;0.609;0.461
Argentina;12,091,417;238,429;236,037;2,544;1.08;0.484;0.465
Argentina;12291.79;200,373;242.58;1,969;1.08;0.331;0.473
Argentina;12,511,036;219,246;244,773;6.97;1.07;0.514;0.471
Argentina;12,774,158;263,122;244,346;4,093;1.07;0.541;0.47
Argentina;13,032,457;258,298;242,497;5,841;1.07;0.564;0.47
Argentina;13,313,478;281,022;245,013;7,611;1.07;0.586;0.473
Argentina;13,577,773;264,295;246,398;4,337;1.06;0.598;0.477
Argentina;13,783,013;205.24;241,657;3,164;1.06;0.473;0.469
Argentina;13,969,557;186,544;239,681;5.62;1.06;0.292;0.47
Argentina;14,163,868;194.31;236,119;9,492;1.06;0.466;0.47
Argentina;14,429,976;266,109;236,545;10,399;1.06;0.547;0.47
Argentina;14,709,317;279.34;239,551;9,381;1.06;0.589;0.472
Argentina;15,007,287;297.97;241,973;8,629;1.06;0.586;0.477
Argentina;15,294,239;286,952;245,209;9.78;1.06;0.606;0.482
Argentina;15,543,134;248,895;251,446;7,412;1.06;0.456;0.497
Argentina;15,738,749;195,616;252,742;4,558;1.06;0.325;0.495
Argentina;15999.99;261,241;262,303;8,054;1.06;0.518;0.506
Argentina;16,298,182;298,192;266,887;8,983;1.06;0.623;0.505
Argentina;16,616,619;318,437;272,472;9,249;1.06;0.642;0.508
Argentina;16,926,404;309,786;274.16;74,144;1.06;0.646;0.503
Argentina;17,251,368;324,964;279.59;6,881;1.06;0.673;0.504
Argentina;17,497,608;246.24;279,211;4,337;1.05;0.533;0.494
Argentina;17667.27;169,662;275,503;4,934;1.05;0.298;0.49
Argentina;17916.01;248.74;273,717;9,957;1.05;0.56;0.482
Argentina;18,242,147;326,137;277,709;7,943;1.05;0.702;0.479
Argentina;18,606,053;363,906;284,205;8,828;1.05;0.684;0.486
Argentina;18,947,987;341,935;288,798;10,709;1.05;0.714;0.485
Argentina;19,282,067;334.08;290.1;11,395;1.04;0.763;0.477
Argentina;19,556,739;274,672;294,161;7,877;1.04;0.535;0.484
Argentina;19,785,167;228,428;302,557;6.35;1.03;0.343;0.492
Argentina;19,995,895;210,728;297,126;7,036;1.03;0.373;0.506
Argentina;20,290,281;294,386;292,591;8,541;1.03;0.63;0.507
Argentina;20,620,666;330,385;287,802;7,722;1.03;0.761;0.489
Argentina;20,998,931;378,265;292,992;9,315;1.03;0.747;0.494
Argentina;21,365,027;366,096;297,566;8.43;1.03;0.755;0.503
Argentina;21,663,949;298,922;301.03;8,496;1.02;0.648;0.495
Argentina;21,897,621;233,672;301,779;3.54;1.01;0.309;0.5
Argentina;22184.86;287,239;312,709;9,935;1.01;0.697;0.481
Argentina;22,546,332;361,472;322,293;8,496;1.01;0.718;0.487
Argentina;22,951,813;405.48;333,021;9,271;1.0;0.802;0.498
Argentina;23,313,019;361,206;330,584;9,691;1.0;0.78;0.491
Argentina;23,660,795;347,776;327,967;8.43;0.99;0.732;0.49
Argentina;23,925,598;264,804;323,093;6,085;0.97;0.525;0.496
Argentina;24130.33;204,732;318,958;6,262;0.97;0.309;0.489
Argentina;24,389,469;259,139;314,944;8,961;0.96;0.612;0.492
Argentina;24,706,047;316,578;308,531;9,492;0.96;0.67;0.487
Argentina;25,014,129;308,082;294,617;7,545;0.95;0.685;0.478
Argentina;25,307,674;293,545;284,951;8,209;0.94;0.643;0.477
Argentina;25,603,697;296,023;277,558;7,744;0.93;0.656;0.474
Argentina;25,819,315;215,617;270,531;4,646;0.93;0.46;0.469
Argentina;25,965,545;146.23;262,174;3,053;0.92;0.29;0.457
Argentina;26177.91;212,365;255,492;10,687;0.92;0.538;0.454
Argentina;26446.63;268.72;248,655;9,492;0.92;0.634;0.446
Argentina;26,682,316;235,686;238,312;10,355;0.92;0.594;0.437
Argentina;26,927,914;245,598;231,463;5,443;0.92;0.699;0.419
Argentina;27,188,691;260,777;226,428;8,187;0.91;0.635;0.412
Argentina;27,366,517;177,826;221,029;4,691;0.91;0.441;0.404
Argentina;27,484,471;117,953;216,989;4,691;0.91;0.28;0.398
Argentina;27,668,492;184,022;212.94;7,678;0.91;0.528;0.391
Argentina;27,933,495;265,003;212,409;6,107;0.92;0.609;0.393
Argentina;28,174,225;240.73;213.13;7.7;0.92;0.615;0.392
Argentina;28,421,217;246,992;213,329;5,554;0.92;0.591;0.404
Argentina;28,683,609;262,392;213.56;5,819;0.92;0.624;0.405
Argentina;28,870,972;187,363;214,922;5,797;0.91;0.435;0.408
Argentina;28,995,873;124,901;215,915;2,854;0.91;0.249;0.414
Argentina;29,170,513;174.64;214,574;6,439;0.91;0.523;0.412
Argentina;29,405,513;235.0;210,288;8,386;0.91;0.561;0.409
Argentina;29,634,118;228,605;208,556;5,332;0.91;0.602;0.407
Argentina;29,857,524;223,406;205,187;4,093;0.91;0.609;0.399
Argentina;30070.11;212,586;198,072;5,708;0.9;0.601;0.387
Argentina;30228.09;157,979;193,874;2,478;0.9;0.388;0.384
Argentina;30,320,665;92,575;189,256;2,213;0.89;0.231;0.377
Argentina;30,415,032;94,367;177,788;2,655;0.89;0.262;0.382
Argentina;30,573,542;158.51;166,861;6,859;0.9;0.525;0.363
Argentina;30,763,671;190,128;161,365;6.24;0.9;0.562;0.355
Argentina;30,963,756;200,085;158,033;5,023;0.9;0.568;0.353
Argentina;31,137,356;173.6;152,464;6,085;0.91;0.535;0.348
Argentina;31272.28;134,924;149.17;2,345;0.9;0.384;0.34
Argentina;31,392,468;120,188;153,115;3,341;0.91;0.212;0.352
Argentina;31,519,162;126,693;157,733;5,686;0.91;0.469;0.339
Argentina;31,696,988;177,826;160,492;4,381;0.91;0.526;0.345
Argentina;31,863,663;166,675;157,142;5,045;0.92;0.508;0.344
Argentina;32,032,462;168,799;152,672;3,297;0.92;0.516;0.339
Argentina;32,185,109;152,647;149,679;4.58;0.92;0.471;0.339
Argentina;32,300,186;115,077;146,844;2,655;0.91;0.341;0.338
Argentina;32,372,715;72,529;140,035;3,053;0.92;0.175;0.326
Argentina;32,443,496;70,781;132,048;2,611;0.92;0.258;0.331
Argentina;32523.37;79,875;118,055;2,677;0.93;0.221;0.332
Argentina;32,640,704;117,334;111,006;4,713;0.94;0.498;0.313
Argentina;32,795,453;154,749;108,999;4,624;0.96;0.538;0.305
Argentina;32,952,813;157.36;109,672;3,872;0.97;0.531;0.3
Argentina;33,069,506;116,692;109,903;1,372;0.98;0.397;0.294
Argentina;33148.23;78,724;110,788;2,168;0.98;0.235;0.289
Argentina;33,260,231;112,002;116,677;6,085;1.0;0.496;0.28
Argentina;33,414,693;154,461;127,332;3,607;1.01;0.55;0.275
Argentina;33,566,101;151,408;132,199;3,562;1.02;0.584;0.278
Argentina;33,728,195;162,095;133,249;3,739;1.03;0.62;0.273
Argentina;33,883,121;154,926;132,901;3,053;1.03;0.649;0.263
Argentina;34,011,341;128.22;134,548;2,013;1.04;0.498;0.259
Argentina;34,102,412;91.07;136,312;1,106;1.05;0.323;0.256
Argentina;34,231,915;129,503;138,812;4,071;1.06;0.658;0.25
Argentina;34,412,043;180,127;142,479;5,686;1.07;0.741;0.245
Argentina;34,602,016;189,974;147,988;1,328;1.08;0.772;0.243
Argentina;34,602,016;0.0;124,832;0.0;1.08;0.432;0.215
Argentina;34838.52;236,504;136,486;2.39;1.1;0.127;0.269
Argentina;34,920,674;82,154;129,905;1,748;1.1;0.51;0.255
Argentina;35,031,968;111,294;132,794;3,297;1.11;0.371;0.257
Argentina;35,191,629;159,661;137,102;4,823;1.13;0.795;0.256
Argentina;35,449,396;257,767;148,193;3,319;1.15;0.856;0.268
Argentina;35,709,708;260,312;158,242;3,208;1.15;0.917;0.276
Argentina;35,966,059;256,351;194,863;1,814;1.15;0.594;0.327
Argentina;36,056,333;90,274;173,973;1,637;1.15;0.169;0.289
Argentina;36,172,273;115.94;178.8;1,239;1.15;0.522;0.296
Argentina;36,302,463;130,189;181,499;2,367;1.16;0.438;0.296
Argentina;36,484,382;181.92;184,679;3,363;1.17;0.885;0.295
Argentina;36,789,499;305,117;191,443;3,341;1.18;0.967;0.298
Argentina;37,086,894;297,395;196,741;4,226;1.19;1,004;0.301
Argentina;37,393,007;306,113;203.85;3.23;1.19;0.921;0.291
Argentina;37688.3;295,293;233,138;3,341;1.18;0.933;0.288
Argentina;37,932,947;244,647;251,525;3,186;1.18;0.753;0.298
Argentina;38,105,706;172.76;257,606;1,726;1.17;0.466;0.304
Argentina;38,298,291;192,584;259.13;3,518;1.17;0.877;0.306
Argentina;38,603,253;304,962;259,108;4,292;1.18;0.905;0.31
Argentina;38,884,806;281,553;256,844;2,987;1.18;0.971;0.309
Argentina;39,178,771;293,966;255,109;3,142;1.18;0.891;0.308
Argentina;39,451,628;272,857;251,904;2,257;1.18;0.998;0.301
Argentina;39,649,257;197,629;245,187;1,505;;0.789;0.291
Argentina;39809.98;160,723;243,468;2,478;;0.531;0.286
Argentina;39,991,081;181,101;241,827;9,404;;0.926;0.282
Argentina;40,259,713;268,631;236,637;5,177;;0.975;0.272
Argentina;40,527,702;267.99;234.7;3,319;;;
Argentina;40779.85;252,147;228,726;3,076;;;
Argentina;41017.77;237.92;223,735;4,868;;;
Argentina;41,202,788;185,017;221,933;3,584;;;
Argentina;41,314,103;111,316;214,875;1,991;;;
Argentina;41,481,774;167,671;212,956;4.58;;;
Argentina;;;;;;;
Bolivia;0.171;0.171;;;;;
Bolivia;0.171;0.0;;;;;
Bolivia;0.257;0.086;;;;;
Bolivia;0.857;0.6;;;;;
Bolivia;0.857;0.0;;;;0.001;
Bolivia;0.942;0.086;0.135;;;0.001;
Bolivia;0.942;0.0;0.135;;;0.0;
Bolivia;1,028;0.086;0.122;;;0.0;
Bolivia;1,028;0.0;0.122;;;0.003;
Bolivia;1,285;0.257;0.147;;;0.002;
Bolivia;1,628;0.343;0.11;;;;0.064
Bolivia;2,056;0.428;0.171;;;;0.071
Bolivia;2,313;0.257;0.196;;;0.004;0.069
Bolivia;2,484;0.171;0.22;;;;0.064
Bolivia;2,741;0.257;0.245;;;;0.06
Bolivia;3,684;0.942;0.379;;;;0.087
Bolivia;5,226;1,542;0.563;;;;0.117
Bolivia;6,339;1,114;0.673;;;;0.138
Bolivia;6,939;0.6;0.698;0.086;;;0.14
Bolivia;8.31;1,371;0.857;0.257;;;0.164
Bolivia;9,166;0.857;0.955;0.171;;0.007;0.174
Bolivia;9,852;0.685;1,016;0.086;1.2;0.005;0.185
Bolivia;10,537;0.685;0.979;0.086;1.21;;0.15
Bolivia;11,308;0.771;0.869;0.086;1.22;;0.117
Bolivia;11,908;0.6;0.795;0.086;1.24;;0.094
Bolivia;13.45;1,542;0.93;0.0;1.26;;0.099
Bolivia;15,677;2,227;1,052;0.086;1.28;;0.101
Bolivia;16.62;0.942;1,065;0.257;1.3;0.011;0.096
Bolivia;17.99;1,371;1,163;0.086;1.32;0.017;0.092
Bolivia;22,616;4,626;1,726;0.257;1.34;0.01;0.138
Bolivia;22,959;0.343;1,664;0.086;1.34;0.016;0.128
Bolivia;23,559;0.6;1,664;0.086;1.34;0.015;0.125
Bolivia;25.7;2,142;1.75;0.343;1.36;0.015;0.128
Bolivia;28.27;2.57;1,799;0.257;1.38;;0.125
Bolivia;30,326;2,056;1,958;0.086;1.39;;0.129
Bolivia;34.01;3,684;2,289;0.0;1.41;0.027;0.138
Bolivia;37,779;3,769;2,166;0.086;1.41;0.016;0.125
Bolivia;39,835;2,056;2,411;0.171;1.41;0.013;0.142
Bolivia;42,234;2,399;2,668;0.0;1.42;0.03;0.139
Bolivia;44,547;2,313;2,692;0.086;1.43;0.018;0.137
Bolivia;48,317;3,769;2,864;0.086;1.45;0.014;0.149
Bolivia;51,229;2,913;2,986;0.086;1.46;0.01;0.163
Bolivia;52,172;0.942;2,595;0.257;1.47;0.037;0.131
Bolivia;60,224;8,053;3,206;0.514;1.5;0.012;0.166
Bolivia;69,134;8,909;4,185;0.086;1.51;0.026;0.199
Bolivia;74,188;5,054;4,565;0.171;1.5;0.024;0.226
Bolivia;81,384;7,196;5,262;0.343;1.49;0.019;0.259
Bolivia;86,867;5,483;5,507;0.257;1.49;0.017;0.267
Bolivia;90,208;3,341;5,568;0.171;1.48;0.011;0.267
Bolivia;95,091;4,883;6,131;0.343;1.49;;0.338
Bolivia;99,974;4,883;5,679;0.257;1.5;;0.299
Bolivia;105,285;5,311;5,165;0.343;1.51;0.036;0.251
Bolivia;125,931;20,646;7,392;0.428;1.52;0.058;0.291
Bolivia;136,554;10,623;7,881;0.428;1.51;0.037;0.281
Bolivia;144,007;7,453;8,163;0.514;1.5;0.045;0.254
Bolivia;154,373;10,366;9,166;0.343;1.49;0.033;0.26
Bolivia;161,569;7,196;9,497;0.428;1.48;0.014;0.275
Bolivia;178,274;16,705;11,186;0.942;1.48;0.081;0.258
Bolivia;194,123;15,848;12,691;0.343;1.48;0.047;0.282
Bolivia;208,772;14,649;11,834;0.685;1.47;;0.276
Bolivia;218,966;10,194;11,773;0.343;1.46;;0.268
Bolivia;242,525;23,559;14,074;0.343;1.46;0.076;0.292
Bolivia;253,919;11,394;14,221;0.514;1.44;0.045;0.284
Bolivia;269,682;15,763;15,445;1,199;1.44;0.045;0.283
Bolivia;288,871;19.19;15.8;0.857;1.43;0.047;0.318
